"","Gene","female","male","total","male_ratio","female_ratio","p_value"
"12076","PCDHB3",109,130,239,0.543933054393305,0.456066945606695,1
"12077","PCDHB4",78,126,204,0.617647058823529,0.382352941176471,1
"12078","PCDHB5",101,134,235,0.570212765957447,0.429787234042553,1
"12079","PCDHB6",75,144,219,0.657534246575342,0.342465753424658,1
"12080","PCDHB7",93,183,276,0.66304347826087,0.33695652173913,1
"12081","PCDHB8",117,190,307,0.618892508143323,0.381107491856678,1
"12082","PCDHB9",73,122,195,0.625641025641026,0.374358974358974,1
"12083","PCDHGA1",74,123,197,0.624365482233503,0.375634517766497,1
"12084","PCDHGA10",38,62,100,0.62,0.38,1
"12085","PCDHGA11",46,70,116,0.603448275862069,0.396551724137931,1
"12086","PCDHGA12",61,81,142,0.570422535211268,0.429577464788732,1
"12087","PCDHGA2",80,129,209,0.617224880382775,0.382775119617225,1
"12088","PCDHGA3",70,109,179,0.608938547486033,0.391061452513966,1
"12089","PCDHGA4",51,112,163,0.687116564417178,0.312883435582822,1
"12090","PCDHGA5",67,99,166,0.596385542168675,0.403614457831325,1
"12091","PCDHGA6",60,104,164,0.634146341463415,0.365853658536585,1
"12092","PCDHGA7",55,84,139,0.60431654676259,0.39568345323741,1
"12093","PCDHGA8",71,103,174,0.591954022988506,0.408045977011494,1
"12094","PCDHGA9",51,70,121,0.578512396694215,0.421487603305785,1
"12095","PCDHGB1",71,81,152,0.532894736842105,0.467105263157895,1
"12096","PCDHGB2",55,102,157,0.64968152866242,0.35031847133758,1
"12097","PCDHGB3",64,93,157,0.592356687898089,0.407643312101911,1
"12098","PCDHGB4",54,96,150,0.64,0.36,1
"12099","PCDHGB5",43,75,118,0.635593220338983,0.364406779661017,1
"12100","PCDHGB6",55,67,122,0.549180327868853,0.450819672131148,1
"12101","PCDHGB7",49,68,117,0.581196581196581,0.418803418803419,1
"12102","PCDHGC3",40,42,82,0.51219512195122,0.48780487804878,1
"12103","PCDHGC4",23,65,88,0.738636363636364,0.261363636363636,1
"12104","PCDHGC5",30,43,73,0.589041095890411,0.410958904109589,1
"12105","PCED1A",16,24,40,0.6,0.4,1
"12106","PCED1B",22,63,85,0.741176470588235,0.258823529411765,1
"12107","PCF11",67,114,181,0.629834254143646,0.370165745856354,1
"12108","PCGF1",8,18,26,0.692307692307692,0.307692307692308,1
"12109","PCGF2",19,18,37,0.486486486486487,0.513513513513513,1
"12110","PCGF3",11,20,31,0.645161290322581,0.354838709677419,1
"12111","PCGF5",12,22,34,0.647058823529412,0.352941176470588,1
"12112","PCGF6",5,7,12,0.583333333333333,0.416666666666667,1
"12113","PCID2",15,26,41,0.634146341463415,0.365853658536585,1
"12114","PCIF1",23,31,54,0.574074074074074,0.425925925925926,1
"12115","PCK1",47,72,119,0.605042016806723,0.394957983193277,1
"12116","PCK2",19,26,45,0.577777777777778,0.422222222222222,1
"12117","PCLAF",6,7,13,0.538461538461538,0.461538461538462,1
"12118","PCLO",439,894,1333,0.670667666916729,0.329332333083271,1
"12119","PCM1",47,56,103,0.543689320388349,0.456310679611651,1
"12120","PCMT1",6,10,16,0.625,0.375,1
"12121","PCMTD1",11,30,41,0.731707317073171,0.268292682926829,1
"12122","PCMTD2",22,22,44,0.5,0.5,1
"12123","PCNA",10,19,29,0.655172413793103,0.344827586206897,1
"12124","PCNP",4,6,10,0.6,0.4,1
"12125","PCNT",96,159,255,0.623529411764706,0.376470588235294,1
"12126","PCNX1",74,134,208,0.644230769230769,0.355769230769231,1
"12127","PCNX2",94,171,265,0.645283018867924,0.354716981132075,1
"12128","PCNX3",56,66,122,0.540983606557377,0.459016393442623,1
"12129","PCNX4",30,46,76,0.605263157894737,0.394736842105263,1
"12130","PCOLCE",10,27,37,0.72972972972973,0.27027027027027,1
"12131","PCOLCE2",34,49,83,0.590361445783133,0.409638554216867,1
"12132","PCP2",4,3,7,0.428571428571429,0.571428571428571,1
"12133","PCP4",5,7,12,0.583333333333333,0.416666666666667,1
"12134","PCP4L1",2,7,9,0.777777777777778,0.222222222222222,1
"12135","PCSK1",50,69,119,0.579831932773109,0.420168067226891,1
"12136","PCSK1N",2,0,2,0,1,1
"12137","PCSK2",29,72,101,0.712871287128713,0.287128712871287,1
"12138","PCSK4",26,29,55,0.527272727272727,0.472727272727273,1
"12139","PCSK5",95,152,247,0.615384615384615,0.384615384615385,1
"12140","PCSK6",37,50,87,0.574712643678161,0.425287356321839,1
"12141","PCSK7",31,44,75,0.586666666666667,0.413333333333333,1
"12142","PCSK9",12,40,52,0.769230769230769,0.230769230769231,1
"12143","PCTP",9,11,20,0.55,0.45,1
"12144","PCYOX1",10,21,31,0.67741935483871,0.32258064516129,1
"12145","PCYOX1L",18,20,38,0.526315789473684,0.473684210526316,1
"12146","PCYT1A",21,18,39,0.461538461538462,0.538461538461538,1
"12147","PCYT1B",26,24,50,0.48,0.52,1
"12148","PCYT2",6,24,30,0.8,0.2,1
"12149","PDAP1",6,11,17,0.647058823529412,0.352941176470588,1
"12150","PDC",9,12,21,0.571428571428571,0.428571428571429,1
"12151","PDCD1",15,17,32,0.53125,0.46875,1
"12152","PDCD10",9,17,26,0.653846153846154,0.346153846153846,1
"12153","PDCD11",52,77,129,0.596899224806202,0.403100775193798,1
"12154","PDCD1LG2",9,11,20,0.55,0.45,1
"12155","PDCD2",7,9,16,0.5625,0.4375,1
"12156","PDCD2L",8,16,24,0.666666666666667,0.333333333333333,1
"12157","PDCD4",16,25,41,0.609756097560976,0.390243902439024,1
"12158","PDCD5",6,9,15,0.6,0.4,1
"12159","PDCD6",9,7,16,0.4375,0.5625,1
"12160","PDCD6IP",25,38,63,0.603174603174603,0.396825396825397,1
"12161","PDCD7",12,22,34,0.647058823529412,0.352941176470588,1
"12162","PDCL",18,15,33,0.454545454545455,0.545454545454545,1
"12163","PDCL2",2,17,19,0.894736842105263,0.105263157894737,1
"12164","PDCL3",22,18,40,0.45,0.55,1
"12165","PDE10A",64,97,161,0.602484472049689,0.397515527950311,1
"12166","PDE11A",55,100,155,0.645161290322581,0.354838709677419,1
"12167","PDE12",10,21,31,0.67741935483871,0.32258064516129,1
"12168","PDE1A",40,81,121,0.669421487603306,0.330578512396694,1
"12169","PDE1B",41,63,104,0.605769230769231,0.394230769230769,1
"12170","PDE1C",95,151,246,0.613821138211382,0.386178861788618,1
"12171","PDE2A",22,63,85,0.741176470588235,0.258823529411765,1
"12172","PDE3A",95,138,233,0.592274678111588,0.407725321888412,1
"12173","PDE3B",42,67,109,0.614678899082569,0.385321100917431,1
"12174","PDE4A",25,42,67,0.626865671641791,0.373134328358209,1
"12175","PDE4B",30,42,72,0.583333333333333,0.416666666666667,1
"12176","PDE4C",0,1,1,1,0,1
"12177","PDE4D",30,36,66,0.545454545454545,0.454545454545455,1
"12178","PDE4DIP",76,113,189,0.597883597883598,0.402116402116402,1
"12179","PDE5A",37,57,94,0.606382978723404,0.393617021276596,1
"12180","PDE6A",40,64,104,0.615384615384615,0.384615384615385,1
"12181","PDE6B",35,66,101,0.653465346534653,0.346534653465347,1
"12182","PDE6C",39,61,100,0.61,0.39,1
"12183","PDE6D",5,5,10,0.5,0.5,1
"12184","PDE6G",2,9,11,0.818181818181818,0.181818181818182,1
"12185","PDE6H",7,3,10,0.3,0.7,1
"12186","PDE7A",20,17,37,0.459459459459459,0.540540540540541,1
"12187","PDE7B",24,38,62,0.612903225806452,0.387096774193548,1
"12188","PDE8A",32,39,71,0.549295774647887,0.450704225352113,1
"12189","PDE8B",44,73,117,0.623931623931624,0.376068376068376,1
"12190","PDE9A",29,47,76,0.618421052631579,0.381578947368421,1
"12191","PDF",2,1,3,0.333333333333333,0.666666666666667,1
"12192","PDGFA",5,19,24,0.791666666666667,0.208333333333333,1
"12193","PDGFB",8,18,26,0.692307692307692,0.307692307692308,1
"12194","PDGFC",23,45,68,0.661764705882353,0.338235294117647,1
"12195","PDGFD",30,48,78,0.615384615384615,0.384615384615385,1
"12196","PDGFRA",89,159,248,0.641129032258065,0.358870967741935,1
"12197","PDGFRB",36,88,124,0.709677419354839,0.290322580645161,1
"12198","PDGFRL",9,26,35,0.742857142857143,0.257142857142857,1
"12199","PDHA1",24,12,36,0.333333333333333,0.666666666666667,1
"12200","PDHA2",48,95,143,0.664335664335664,0.335664335664336,1
"12201","PDHB",9,9,18,0.5,0.5,1
"12202","PDHX",14,18,32,0.5625,0.4375,1
"12203","PDIA2",14,34,48,0.708333333333333,0.291666666666667,1
"12204","PDIA3",27,20,47,0.425531914893617,0.574468085106383,1
"12205","PDIA4",21,28,49,0.571428571428571,0.428571428571429,1
"12206","PDIA5",27,26,53,0.490566037735849,0.509433962264151,1
"12207","PDIA6",9,24,33,0.727272727272727,0.272727272727273,1
"12208","PDIK1L",6,14,20,0.7,0.3,1
"12209","PDILT",42,84,126,0.666666666666667,0.333333333333333,1
"12210","PDK1",16,17,33,0.515151515151515,0.484848484848485,1
"12211","PDK2",7,22,29,0.758620689655172,0.241379310344828,1
"12212","PDK3",24,16,40,0.4,0.6,1
"12213","PDK4",16,31,47,0.659574468085106,0.340425531914894,1
"12214","PDLIM1",22,18,40,0.45,0.55,1
"12215","PDLIM2",13,24,37,0.648648648648649,0.351351351351351,1
"12216","PDLIM3",7,12,19,0.631578947368421,0.368421052631579,1
"12217","PDLIM4",12,18,30,0.6,0.4,1
"12218","PDLIM5",30,40,70,0.571428571428571,0.428571428571429,1
"12219","PDLIM7",12,12,24,0.5,0.5,1
"12220","PDP1",18,30,48,0.625,0.375,1
"12221","PDP2",9,22,31,0.709677419354839,0.290322580645161,1
"12222","PDPK1",4,14,18,0.777777777777778,0.222222222222222,1
"12223","PDPN",13,19,32,0.59375,0.40625,1
"12224","PDPR",31,44,75,0.586666666666667,0.413333333333333,1
"12225","PDRG1",6,5,11,0.454545454545455,0.545454545454545,1
"12226","PDS5A",49,74,123,0.601626016260163,0.398373983739837,1
"12227","PDS5B",62,90,152,0.592105263157895,0.407894736842105,1
"12228","PDSS1",18,27,45,0.6,0.4,1
"12229","PDSS2",8,25,33,0.757575757575758,0.242424242424242,1
"12230","PDX1",11,9,20,0.45,0.55,1
"12231","PDXDC1",19,38,57,0.666666666666667,0.333333333333333,1
"12232","PDXK",4,10,14,0.714285714285714,0.285714285714286,1
"12233","PDXP",1,6,7,0.857142857142857,0.142857142857143,1
"12234","PDYN",33,65,98,0.663265306122449,0.336734693877551,1
"12235","PDZD11",7,5,12,0.416666666666667,0.583333333333333,1
"12236","PDZD2",127,240,367,0.653950953678474,0.346049046321526,1
"12237","PDZD3",9,23,32,0.71875,0.28125,1
"12238","PDZD4",45,34,79,0.430379746835443,0.569620253164557,1
"12239","PDZD7",22,27,49,0.551020408163265,0.448979591836735,1
"12240","PDZD8",32,67,99,0.676767676767677,0.323232323232323,1
"12241","PDZD9",8,18,26,0.692307692307692,0.307692307692308,1
"12242","PDZK1",9,20,29,0.689655172413793,0.310344827586207,1
"12243","PDZK1IP1",3,6,9,0.666666666666667,0.333333333333333,1
"12244","PDZRN3",73,124,197,0.629441624365482,0.370558375634518,1
"12245","PDZRN4",79,132,211,0.625592417061611,0.374407582938389,1
"12246","PEA15",2,7,9,0.777777777777778,0.222222222222222,1
"12247","PEAK1",70,103,173,0.595375722543353,0.404624277456647,1
"12248","PEAK3",8,12,20,0.6,0.4,0.54
"12249","PEAR1",40,71,111,0.63963963963964,0.36036036036036,0.77
"12250","PEBP1",5,10,15,0.666666666666667,0.333333333333333,1
"12251","PEBP4",5,14,19,0.736842105263158,0.263157894736842,1
"12252","PECAM1",2,3,5,0.6,0.4,1
"12253","PECR",9,13,22,0.590909090909091,0.409090909090909,1
"12254","PEDS1",9,4,13,0.307692307692308,0.692307692307692,1
"12255","PEDS1-UBE2V1",7,6,13,0.461538461538462,0.538461538461538,1
"12256","PEF1",7,10,17,0.588235294117647,0.411764705882353,1
"12257","PEG10",21,30,51,0.588235294117647,0.411764705882353,1
"12258","PEG3",193,308,501,0.614770459081836,0.385229540918164,1
"12259","PELI1",19,14,33,0.424242424242424,0.575757575757576,1
"12260","PELI2",22,27,49,0.551020408163265,0.448979591836735,1
"12261","PELI3",15,22,37,0.594594594594595,0.405405405405405,1
"12262","PELO",11,15,26,0.576923076923077,0.423076923076923,1
"12263","PELP1",48,41,89,0.460674157303371,0.539325842696629,1
"12264","PEMT",5,7,12,0.583333333333333,0.416666666666667,1
"12265","PENK",34,54,88,0.613636363636364,0.386363636363636,1
"12266","PEPD",9,24,33,0.727272727272727,0.272727272727273,1
"12267","PER1",34,61,95,0.642105263157895,0.357894736842105,1
"12268","PER2",35,61,96,0.635416666666667,0.364583333333333,1
"12269","PER3",40,68,108,0.62962962962963,0.37037037037037,1
"12270","PERM1",0,1,1,1,0,1
"12271","PERP",12,8,20,0.4,0.6,1
"12272","PES1",16,26,42,0.619047619047619,0.380952380952381,1
"12273","PEX1",41,71,112,0.633928571428571,0.366071428571429,1
"12274","PEX10",7,12,19,0.631578947368421,0.368421052631579,1
"12275","PEX11A",3,23,26,0.884615384615385,0.115384615384615,1
"12276","PEX11B",9,15,24,0.625,0.375,1
"12277","PEX11G",3,8,11,0.727272727272727,0.272727272727273,1
"12278","PEX12",7,31,38,0.815789473684211,0.184210526315789,1
"12279","PEX13",10,21,31,0.67741935483871,0.32258064516129,1
"12280","PEX14",11,20,31,0.645161290322581,0.354838709677419,1
"12281","PEX16",18,14,32,0.4375,0.5625,1
"12282","PEX19",9,15,24,0.625,0.375,1
"12283","PEX2",14,26,40,0.65,0.35,1
"12284","PEX26",5,11,16,0.6875,0.3125,1
"12285","PEX3",16,14,30,0.466666666666667,0.533333333333333,1
"12286","PEX5",16,28,44,0.636363636363636,0.363636363636364,1
"12287","PEX5L",48,73,121,0.603305785123967,0.396694214876033,1
"12288","PEX6",20,29,49,0.591836734693878,0.408163265306122,1
"12289","PEX7",8,11,19,0.578947368421053,0.421052631578947,1
"12290","PF4",2,4,6,0.666666666666667,0.333333333333333,1
"12291","PF4V1",6,3,9,0.333333333333333,0.666666666666667,1
"12292","PFAS",46,57,103,0.553398058252427,0.446601941747573,1
"12293","PFDN1",2,5,7,0.714285714285714,0.285714285714286,1
"12294","PFDN2",4,7,11,0.636363636363636,0.363636363636364,1
"12295","PFDN4",5,9,14,0.642857142857143,0.357142857142857,1
"12296","PFDN5",1,10,11,0.909090909090909,0.0909090909090909,1
"12297","PFDN6",5,4,9,0.444444444444444,0.555555555555556,1
"12298","PFKFB1",54,19,73,0.26027397260274,0.73972602739726,1
"12299","PFKFB2",16,26,42,0.619047619047619,0.380952380952381,1
"12300","PFKFB3",16,35,51,0.686274509803922,0.313725490196078,1
"12301","PFKFB4",14,26,40,0.65,0.35,1
"12302","PFKL",22,42,64,0.65625,0.34375,1
"12303","PFKM",17,32,49,0.653061224489796,0.346938775510204,1
"12304","PFKP",42,46,88,0.522727272727273,0.477272727272727,1
"12305","PFN1",5,7,12,0.583333333333333,0.416666666666667,1
"12306","PFN2",3,4,7,0.571428571428571,0.428571428571429,1
"12307","PFN3",3,4,7,0.571428571428571,0.428571428571429,1
"12308","PFN4",3,9,12,0.75,0.25,1
"12309","PGA3",2,8,10,0.8,0.2,1
"12310","PGA5",7,12,19,0.631578947368421,0.368421052631579,1
"12311","PGAM1",10,4,14,0.285714285714286,0.714285714285714,1
"12312","PGAM2",7,28,35,0.8,0.2,1
"12313","PGAM4",18,7,25,0.28,0.72,1
"12314","PGAM5",10,7,17,0.411764705882353,0.588235294117647,1
"12315","PGAP1",31,53,84,0.630952380952381,0.369047619047619,1
"12316","PGAP2",7,12,19,0.631578947368421,0.368421052631579,1
"12317","PGAP3",4,9,13,0.692307692307692,0.307692307692308,1
"12318","PGAP4",27,24,51,0.470588235294118,0.529411764705882,1
"12319","PGAP6",25,27,52,0.519230769230769,0.480769230769231,1
"12320","PGBD1",35,77,112,0.6875,0.3125,1
"12321","PGBD2",22,42,64,0.65625,0.34375,1
"12322","PGBD4",22,35,57,0.614035087719298,0.385964912280702,1
"12323","PGBD5",19,38,57,0.666666666666667,0.333333333333333,1
"12324","PGC",14,31,45,0.688888888888889,0.311111111111111,1
"12325","PGD",12,35,47,0.74468085106383,0.25531914893617,1
"12326","PGF",5,11,16,0.6875,0.3125,1
"12327","PGGHG",16,21,37,0.567567567567568,0.432432432432432,1
"12328","PGGT1B",14,15,29,0.517241379310345,0.482758620689655,1
"12329","PGK1",28,11,39,0.282051282051282,0.717948717948718,1
"12330","PGK2",45,88,133,0.661654135338346,0.338345864661654,1
"12331","PGLS",6,9,15,0.6,0.4,1
"12332","PGLYRP1",7,13,20,0.65,0.35,1
"12333","PGLYRP2",22,62,84,0.738095238095238,0.261904761904762,1
"12334","PGLYRP3",17,32,49,0.653061224489796,0.346938775510204,1
"12335","PGLYRP4",23,43,66,0.651515151515151,0.348484848484849,1
"12336","PGM1",15,25,40,0.625,0.375,1
"12337","PGM2",14,32,46,0.695652173913043,0.304347826086957,1
"12338","PGM2L1",10,35,45,0.777777777777778,0.222222222222222,1
"12339","PGM3",16,30,46,0.652173913043478,0.347826086956522,1
"12340","PGM5",44,48,92,0.521739130434783,0.478260869565217,1
"12341","PGP",4,6,10,0.6,0.4,1
"12342","PGPEP1",3,14,17,0.823529411764706,0.176470588235294,1
"12343","PGPEP1L",8,13,21,0.619047619047619,0.380952380952381,1
"12344","PGR",53,81,134,0.604477611940298,0.395522388059701,1
"12345","PGRMC1",20,7,27,0.259259259259259,0.740740740740741,1
"12346","PGRMC2",3,2,5,0.4,0.6,1
"12347","PGS1",15,25,40,0.625,0.375,1
"12348","PHACTR1",28,50,78,0.641025641025641,0.358974358974359,1
"12349","PHACTR2",26,57,83,0.686746987951807,0.313253012048193,0.35
"12350","PHACTR3",39,83,122,0.680327868852459,0.319672131147541,0.09
"12351","PHACTR4",26,55,81,0.679012345679012,0.320987654320988,1
"12352","PHAX",19,18,37,0.486486486486487,0.513513513513513,1
"12353","PHB",6,12,18,0.666666666666667,0.333333333333333,1
"12354","PHB2",7,10,17,0.588235294117647,0.411764705882353,1
"12355","PHC1",27,34,61,0.557377049180328,0.442622950819672,1
"12356","PHC2",16,38,54,0.703703703703704,0.296296296296296,1
"12357","PHC3",25,43,68,0.632352941176471,0.367647058823529,1
"12358","PHETA1",5,7,12,0.583333333333333,0.416666666666667,1
"12359","PHETA2",6,11,17,0.647058823529412,0.352941176470588,1
"12360","PHEX",62,48,110,0.436363636363636,0.563636363636364,1
"12361","PHF1",21,33,54,0.611111111111111,0.388888888888889,1
"12362","PHF10",19,22,41,0.536585365853659,0.463414634146341,1
"12363","PHF11",4,19,23,0.826086956521739,0.173913043478261,1
"12364","PHF12",22,43,65,0.661538461538462,0.338461538461538,1
"12365","PHF13",11,21,32,0.65625,0.34375,1
"12366","PHF14",29,59,88,0.670454545454545,0.329545454545455,1
"12367","PHF19",10,21,31,0.67741935483871,0.32258064516129,1
"12368","PHF2",50,63,113,0.557522123893805,0.442477876106195,1
"12369","PHF20",33,64,97,0.65979381443299,0.34020618556701,1
"12370","PHF20L1",62,81,143,0.566433566433566,0.433566433566434,1
"12371","PHF21A",29,32,61,0.524590163934426,0.475409836065574,1
"12372","PHF21B",22,45,67,0.671641791044776,0.328358208955224,1
"12373","PHF23",24,21,45,0.466666666666667,0.533333333333333,1
"12374","PHF24",25,36,61,0.590163934426229,0.409836065573771,1
"12375","PHF3",81,145,226,0.641592920353982,0.358407079646018,1
"12376","PHF5A",3,9,12,0.75,0.25,1
"12377","PHF6",19,16,35,0.457142857142857,0.542857142857143,1
"12378","PHF7",13,19,32,0.59375,0.40625,1
"12379","PHF8",38,29,67,0.432835820895522,0.567164179104478,1
"12380","PHGDH",12,28,40,0.7,0.3,1
"12381","PHGR1",0,2,2,1,0,1
"12382","PHIP",61,101,162,0.623456790123457,0.376543209876543,1
"12383","PHKA1",68,79,147,0.537414965986395,0.462585034013605,1
"12384","PHKA2",71,44,115,0.382608695652174,0.617391304347826,1
"12385","PHKB",33,69,102,0.676470588235294,0.323529411764706,1
"12386","PHKG1",11,27,38,0.710526315789474,0.289473684210526,1
"12387","PHKG2",17,19,36,0.527777777777778,0.472222222222222,1
"12388","PHLDA1",12,28,40,0.7,0.3,1
"12389","PHLDA2",6,5,11,0.454545454545455,0.545454545454545,1
"12390","PHLDA3",4,9,13,0.692307692307692,0.307692307692308,1
"12391","PHLDB1",46,74,120,0.616666666666667,0.383333333333333,1
"12392","PHLDB2",67,121,188,0.643617021276596,0.356382978723404,1
"12393","PHLDB3",11,23,34,0.676470588235294,0.323529411764706,1
"12394","PHLPP1",37,66,103,0.640776699029126,0.359223300970874,1
"12395","PHLPP2",44,64,108,0.592592592592593,0.407407407407407,1
"12396","PHOSPHO1",2,7,9,0.777777777777778,0.222222222222222,1
"12397","PHOSPHO2",13,21,34,0.617647058823529,0.382352941176471,1
"12398","PHOX2A",5,11,16,0.6875,0.3125,1
"12399","PHOX2B",17,35,52,0.673076923076923,0.326923076923077,1
"12400","PHPT1",5,8,13,0.615384615384615,0.384615384615385,1
"12401","PHRF1",50,83,133,0.62406015037594,0.37593984962406,1
"12402","PHTF1",27,58,85,0.682352941176471,0.317647058823529,1
"12403","PHTF2",23,36,59,0.610169491525424,0.389830508474576,1
"12404","PHYH",12,30,42,0.714285714285714,0.285714285714286,1
"12405","PHYHD1",5,11,16,0.6875,0.3125,1
"12406","PHYHIP",14,18,32,0.5625,0.4375,1
"12407","PHYHIPL",15,30,45,0.666666666666667,0.333333333333333,1
"12408","PHYKPL",16,10,26,0.384615384615385,0.615384615384615,1
"12409","PI15",30,48,78,0.615384615384615,0.384615384615385,1
"12410","PI16",22,26,48,0.541666666666667,0.458333333333333,1
"12411","PI3",7,18,25,0.72,0.28,1
"12412","PI4K2A",11,22,33,0.666666666666667,0.333333333333333,1
"12413","PI4K2B",19,17,36,0.472222222222222,0.527777777777778,1
"12414","PI4KA",60,99,159,0.622641509433962,0.377358490566038,1
"12415","PI4KB",27,47,74,0.635135135135135,0.364864864864865,1
"12416","PIANP",11,16,27,0.592592592592593,0.407407407407407,1
"12417","PIAS1",32,30,62,0.483870967741935,0.516129032258065,1
"12418","PIAS2",32,28,60,0.466666666666667,0.533333333333333,1
"12419","PIAS3",22,37,59,0.627118644067797,0.372881355932203,1
"12420","PIAS4",18,21,39,0.538461538461538,0.461538461538462,1
"12421","PIBF1",30,52,82,0.634146341463415,0.365853658536585,1
"12422","PICALM",27,29,56,0.517857142857143,0.482142857142857,1
"12423","PICK1",9,19,28,0.678571428571429,0.321428571428571,1
"12424","PID1",15,36,51,0.705882352941177,0.294117647058824,1
"12425","PIDD1",19,35,54,0.648148148148148,0.351851851851852,1
"12426","PIEZO1",1,5,6,0.833333333333333,0.166666666666667,1
"12427","PIEZO2",31,68,99,0.686868686868687,0.313131313131313,1
"12428","PIF1",17,24,41,0.585365853658537,0.414634146341463,1
"12429","PIFO",5,16,21,0.761904761904762,0.238095238095238,1
"12430","PIGA",15,10,25,0.4,0.6,1
"12431","PIGB",16,23,39,0.58974358974359,0.41025641025641,1
"12432","PIGC",9,17,26,0.653846153846154,0.346153846153846,1
"12433","PIGF",1,12,13,0.923076923076923,0.0769230769230769,1
"12434","PIGG",31,61,92,0.66304347826087,0.33695652173913,1
"12435","PIGH",3,2,5,0.4,0.6,1
"12436","PIGK",12,32,44,0.727272727272727,0.272727272727273,1
"12437","PIGL",8,14,22,0.636363636363636,0.363636363636364,1
"12438","PIGM",11,14,25,0.56,0.44,1
"12439","PIGN",15,28,43,0.651162790697674,0.348837209302326,1
"12440","PIGO",62,50,112,0.446428571428571,0.553571428571429,1
"12441","PIGP",6,3,9,0.333333333333333,0.666666666666667,1
"12442","PIGQ",23,31,54,0.574074074074074,0.425925925925926,1
"12443","PIGR",28,63,91,0.692307692307692,0.307692307692308,1
"12444","PIGS",19,20,39,0.512820512820513,0.487179487179487,1
"12445","PIGT",18,28,46,0.608695652173913,0.391304347826087,1
"12446","PIGU",11,24,35,0.685714285714286,0.314285714285714,1
"12447","PIGV",17,30,47,0.638297872340426,0.361702127659574,1
"12448","PIGW",17,18,35,0.514285714285714,0.485714285714286,1
"12449","PIGX",3,14,17,0.823529411764706,0.176470588235294,1
"12450","PIGY",2,1,3,0.333333333333333,0.666666666666667,1
"12451","PIGZ",14,23,37,0.621621621621622,0.378378378378378,1
"12452","PIH1D1",11,25,36,0.694444444444444,0.305555555555556,1
"12453","PIH1D2",16,17,33,0.515151515151515,0.484848484848485,1
"12454","PIK3AP1",42,76,118,0.644067796610169,0.355932203389831,1
"12455","PIK3C2A",42,87,129,0.674418604651163,0.325581395348837,1
"12456","PIK3C2B",66,129,195,0.661538461538462,0.338461538461538,1
"12457","PIK3C2G",77,151,228,0.662280701754386,0.337719298245614,1
"12458","PIK3C3",37,50,87,0.574712643678161,0.425287356321839,1
"12459","PIK3CA",272,420,692,0.606936416184971,0.393063583815029,1
"12460","PIK3CB",46,53,99,0.535353535353535,0.464646464646465,1
"12461","PIK3CD",31,53,84,0.630952380952381,0.369047619047619,1
"12462","PIK3CG",91,167,258,0.647286821705426,0.352713178294574,1
"12463","PIK3IP1",7,8,15,0.533333333333333,0.466666666666667,1
"12464","PIK3R1",63,123,186,0.661290322580645,0.338709677419355,1
"12465","PIK3R2",25,43,68,0.632352941176471,0.367647058823529,1
"12466","PIK3R3",15,30,45,0.666666666666667,0.333333333333333,1
"12467","PIK3R4",61,67,128,0.5234375,0.4765625,1
"12468","PIK3R5",40,58,98,0.591836734693878,0.408163265306122,1
"12469","PIK3R6",38,33,71,0.464788732394366,0.535211267605634,1
"12470","PIKFYVE",69,121,190,0.636842105263158,0.363157894736842,1
"12471","PILRA",7,23,30,0.766666666666667,0.233333333333333,1
"12472","PILRB",5,15,20,0.75,0.25,1
"12473","PIM1",17,37,54,0.685185185185185,0.314814814814815,1
"12474","PIM2",24,14,38,0.368421052631579,0.631578947368421,1
"12475","PIM3",6,10,16,0.625,0.375,1
"12476","PIMREG",13,10,23,0.434782608695652,0.565217391304348,1
"12477","PIN1",3,7,10,0.7,0.3,1
"12478","PIN4",8,6,14,0.428571428571429,0.571428571428571,1
"12479","PINK1",22,16,38,0.421052631578947,0.578947368421053,1
"12480","PINX1",6,14,20,0.7,0.3,1
"12481","PIP",9,20,29,0.689655172413793,0.310344827586207,1
"12482","PIP4K2A",26,37,63,0.587301587301587,0.412698412698413,1
"12483","PIP4K2B",11,18,29,0.620689655172414,0.379310344827586,1
"12484","PIP4K2C",18,28,46,0.608695652173913,0.391304347826087,1
"12485","PIP4P1",6,16,22,0.727272727272727,0.272727272727273,1
"12486","PIP4P2",21,24,45,0.533333333333333,0.466666666666667,1
"12487","PIP5K1A",22,32,54,0.592592592592593,0.407407407407407,1
"12488","PIP5K1B",27,44,71,0.619718309859155,0.380281690140845,1
"12489","PIP5K1C",35,40,75,0.533333333333333,0.466666666666667,1
"12490","PIP5KL1",10,5,15,0.333333333333333,0.666666666666667,1
"12491","PIPOX",20,25,45,0.555555555555556,0.444444444444444,1
"12492","PIPSL",4,7,11,0.636363636363636,0.363636363636364,1
"12493","PIR",10,6,16,0.375,0.625,1
"12494","PIRT",2,8,10,0.8,0.2,1
"12495","PISD",10,11,21,0.523809523809524,0.476190476190476,1
"12496","PITHD1",7,15,22,0.681818181818182,0.318181818181818,1
"12497","PITPNA",6,5,11,0.454545454545455,0.545454545454545,1
"12498","PITPNB",12,14,26,0.538461538461538,0.461538461538462,1
"12499","PITPNC1",19,18,37,0.486486486486487,0.513513513513513,1
"12500","PITPNM1",36,58,94,0.617021276595745,0.382978723404255,1
"12501","PITPNM2",42,52,94,0.553191489361702,0.446808510638298,1
"12502","PITPNM3",39,60,99,0.606060606060606,0.393939393939394,1
